Title,Link
impending masectomy,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/53117/impending-masectomy
Finally ready !,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/153358/finally-ready
Worried!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/104616/worried
Anyone been treated at The Royal Marsden?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/65396/anyone-been-treated-at-the-royal-marsden
fluid filled lung,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/56264/fluid-filled-lung
No tears left,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/156417/no-tears-left
Experts Needed,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/122078/experts-needed
Paclitaxel - TAXOL,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/65321/paclitaxel---taxol
What today was like.....,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/127672/what-today-was-like
Another Lump,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/108364/another-lump
re mri,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/97848/re-mri
Mossi bite help needed,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/63050/mossi-bite-help-needed
Coping With the Waiting !!!!!!!!!!!!!!!!!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/111502/coping-with-the-waiting
A year ago today,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/137980/a-year-ago-today
Post-mastectomy bra,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/113183/post-mastectomy-bra
JANUARY CHEMO CLUB,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/103567/january-chemo-club
screening mammography,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/55406/screening-mammography
Utterly terrified.,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/86143/utterly-terrified
Feelings.......,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/127434/feelings
breast & ovarian risk,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/52764/breast-ovarian-risk
Hello :-) been through the wrong cancer path,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/174534/hello---been-through-the-wrong-cancer-path
First year check up,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/147406/first-year-check-up
Two thanks and a Wish...,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/119993/two-thanks-and-a-wish
help what are these throbbing pains ?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/107163/help-what-are-these-throbbing-pains
Lumpectomy advice,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/158493/lumpectomy-advice
Headaches & Neck Pain Post Chemo,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/21641/headaches-neck-pain-post-chemo
Reconstruction or not,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/113836/reconstruction-or-not
How to make others aware,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/107645/how-to-make-others-aware
Steamrollered - Whats the rush!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/10792/steamrollered---whats-the-rush
Wearing a strapless bra after mastectomy,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/159509/wearing-a-strapless-bra-after-mastectomy
Reoccurrence of breast cancer,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/142609/reoccurrence-of-breast-cancer
mobile phone and breast cancer,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/78661/mobile-phone-and-breast-cancer
It is almost Christmas Day,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/56211/it-is-almost-christmas-day
puzzled! !!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/93811/puzzled
Journalist seeks male who has suffered from breast cancer to raise...,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/11020/journalist-seeks-male-who-has-suffered-from-breast-cancer-to-raise-awareness
Delay in treatment,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/106692/delay-in-treatment
Herceptin injection site swelling.,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/113270/herceptin-injection-site-swelling
So sad,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/157726/so-sad
Dressing change,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/146355/dressing-change
Calcichews and tummy trouble?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/71236/calcichews-and-tummy-trouble
"? Breast cancer primary not found",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/18784/breast-cancer-primary-not-found
"Aromasin stopped due to bleeding, feeling confused",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/132912/aromasin-stopped-due-to-bleeding-feeling-confused
critical illness insurance,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/97481/critical-illness-insurance
its official,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/96919/its-official
Everything,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/128809/everything
Just told I need chemo!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/53494/just-told-i-need-chemo
If a nurse doesn't even know.... !!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/94785/if-a-nurse-doesn-t-even-know
Another Newbie... Stage 2 IDC & Sentinel Lymph Node,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/103244/another-newbie-stage-2-idc-sentinel-lymph-node
Not great scan results :(,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/54754/not-great-scan-results
2 down 4 to go - really bad diarrheoe today,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/110387/2-down-4-to-go---really-bad-diarrheoe-today
Skin Grafts...need advice/info,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/105476/skin-grafts-need-advice-info
painful bruising after op,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/93562/painful-bruising-after-op
Another new one,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/10846/another-new-one
Is this normal ?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/46282/is-this-normal
New with PICC line,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/52481/new-with-picc-line
Advice on which moisturiser to use during radiotherapy,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/181041/advice-on-which-moisturiser-to-use-during-radiotherapy
Scared!!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/48753/scared
Still Trying Not To Panic!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/69068/still-trying-not-to-panic
Feeling alone,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/141481/feeling-alone
Radiotherapy - day 6 of 15,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/116884/radiotherapy---day-6-of-15
Lump in armpit,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/140250/lump-in-armpit
arthiritis or side effcts from meds ?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/66990/arthiritis-or-side-effcts-from-meds
katymargaret,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/59631/katymargaret
Ultrasound. ...it might be back !!!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/122603/ultrasound-it-might-be-back
"Anyone had Mx, reconstruction (LD - Back flap) and reduction in other...",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/54019/anyone-had-mx-reconstruction-ld---back-flap-and-reduction-in-other-breast-all-at-the-same-time
Help ......,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/104306/help
"May not manage last ""T"" chemo",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/95229/may-not-manage-last-t-chemo
always tired,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/85727/always-tired
Rescue remedy?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/55461/rescue-remedy
Letrozole V Femara,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/88477/letrozole-v-femara
sleep,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/41629/sleep
4th chemo session really surprised at how I feel,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/90090/4th-chemo-session-really-surprised-at-how-i-feel
Score scalp,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/94831/score-scalp
Nerve pain or Letrozole pain ?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/64701/nerve-pain-or-letrozole-pain
Bone mets,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/112863/bone-mets
Tamoxifen - hairy problem,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/63408/tamoxifen---hairy-problem
Can't have HRT so what now?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/127963/can-t-have-hrt-so-what-now
phlebitis,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/116901/phlebitis
Green tea and antioxidants help please,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/95430/green-tea-and-antioxidants-help-please
Timescales for rads,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/174643/timescales-for-rads
Hello - new here and waiting on MRI results,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/155685/hello---new-here-and-waiting-on-mri-results
Really frightened by secondaries,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/50459/really-frightened-by-secondaries
Men and Breast Cancer,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/56915/men-and-breast-cancer
Over the halfway mark of my first journey,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/155260/over-the-halfway-mark-of-my-first-journey
"Last chemo done, 3 x FEC and 3 x Taxatere. Done! finito!!",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/84784/last-chemo-done-3-x-fec-and-3-x-taxatere-done-finito
Not sure what I’m doing,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/173565/not-sure-what-i-m-doing
Underarm Waxing,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/114800/underarm-waxing
Reconstruction with animal matrix and implants,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/113138/reconstruction-with-animal-matrix-and-implants
Tomoxifan,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/113900/tomoxifan
Mum has an appt with an Oncoplastic Surgeon,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/182218/mum-has-an-appt-with-an-oncoplastic-surgeon
Tattoo on nipple.,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/102507/tattoo-on-nipple
"Just for fun , the lovely things people have done for you ?",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/56057/just-for-fun-the-lovely-things-people-have-done-for-you
New to the Group,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/60775/new-to-the-group
Letrozole shrinks tumours other than primary breast tumour.,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/111931/letrozole-shrinks-tumours-other-than-primary-breast-tumour
Good days & bad days????,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/94431/good-days-bad-days
So anxious....,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/171114/so-anxious
Fingernails!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/89285/fingernails
What to wear after a lumpectomy,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/146345/what-to-wear-after-a-lumpectomy
Am I being Oversensitive?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/123114/am-i-being-oversensitive
Angiogram,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/128565/angiogram
Noisy mastectomy wound,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/116392/noisy-mastectomy-wound
Continuing low blood count - please help!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/91128/continuing-low-blood-count---please-help
Reduced dose of chemo,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/134428/reduced-dose-of-chemo
How to deal with chemo explosion,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/166065/how-to-deal-with-chemo-explosion
large lump,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/145780/large-lump
1st tax and legs ache,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/60088/1st-tax-and-legs-ache
"Hello, please help my dougter!",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/85576/hello-please-help-my-dougter
bit of a meltdown,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/50050/bit-of-a-meltdown
53mm lobular tumour. Boo hiss.,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/46074/53mm-lobular-tumour-boo-hiss
Pea sized lump under arm after full node clearance,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/137926/pea-sized-lump-under-arm-after-full-node-clearance
Help!! Petrified.,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/106577/help-petrified
Grade 2 ER pos ductal,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/181647/grade-2-er-pos-ductal
1st chemo session yesterday!!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/148159/1st-chemo-session-yesterday
Opportunity if you didn't like Brave the Shave campaign,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/113563/opportunity-if-you-didn-t-like-brave-the-shave-campaign
oncology appointment,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/92773/oncology-appointment
coping with chemo,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/31261/coping-with-chemo
Cold Caps,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/96652/cold-caps
tamoxifen - hot flushes,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/154289/tamoxifen---hot-flushes
Is it just me? - I'm just ranting really ;),https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/140453/is-it-just-me---i-m-just-ranting-really
Bras after surgery,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/99480/bras-after-surgery
Metastatic lymph node?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/133210/metastatic-lymph-node
Another good day,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/98206/another-good-day
breast lymphoma,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/123014/breast-lymphoma
Pain following LD reconstruction,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/88469/pain-following-ld-reconstruction
tamoxifen to shrink tumour pre surgery,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/64541/tamoxifen-to-shrink-tumour-pre-surgery
pathology report,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/145037/pathology-report
Lymph node removal and under arm nerve,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/89091/lymph-node-removal-and-under-arm-nerve
Diet & Chocolate for nutritional purposes ;-D,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/96110/diet-chocolate-for-nutritional-purposes--d
Pain in my left breast - consultant not interested,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/156638/pain-in-my-left-breast---consultant-not-interested
Radiology appt,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/70485/radiology-appt
Newly diagnosed..,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/62649/newly-diagnosed
Invasive Lobular cancer,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/176883/invasive-lobular-cancer
Cold cap advice please,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/128333/cold-cap-advice-please
"I am new here, newly diagnosed with DCIS....",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/175388/i-am-new-here-newly-diagnosed-with-dcis
"Scared, I think my breast cancer has gone to my liver....",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/137975/scared-i-think-my-breast-cancer-has-gone-to-my-liver
Something I’d like to share,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/148494/something-i-d-like-to-share
Severe shoulder pain,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/75874/severe-shoulder-pain
"* * * APRIL Breast cancer chemo club ****",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/126095/april-breast-cancer-chemo-club
Can't believe this,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/55371/can-t-believe-this
Kaitlin trial for HER2 positive breast cancer,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/84396/kaitlin-trial-for-her2-positive-breast-cancer
second breast opp and axillery clearance,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/23422/second-breast-opp-and-axillery-clearance
Will they do chemo with a cold?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/53426/will-they-do-chemo-with-a-cold
Chemo brain,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/84408/chemo-brain
MacDonalds milkshake?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/105430/macdonalds-milkshake
cheered me up ...,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/131936/cheered-me-up
sore eyes..Anyone else?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/62630/sore-eyes-anyone-else
Hard/tough skin Herceptin,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/128768/hard-tough-skin-herceptin
Help - calcification and swollen lymph node,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/109543/help---calcification-and-swollen-lymph-node
Thursday/ Friday chemo club,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/90041/thursday-friday-chemo-club
Tamoxifen - Side effects,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/151341/tamoxifen---side-effects
Early side effects of tamoxifen,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/152144/early-side-effects-of-tamoxifen
Lipofilling and dieting,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/110504/lipofilling-and-dieting
Driving and chemo,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/10970/driving-and-chemo
Medical Oncology,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/154672/medical-oncology
Getting to the end of treatment - then what?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/55831/getting-to-the-end-of-treatment---then-what
Sore arm/vein pain,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/52044/sore-arm-vein-pain
Periods returning,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/77612/periods-returning
Anyone enjoy running post mastectomy?!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/106677/anyone-enjoy-running-post-mastectomy
"Lobular breast cancer, ER and Her2 Pos",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/174127/lobular-breast-cancer-er-and-her2-pos
breast dancer er positive,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/95386/breast-dancer-er-positive
Mastectomy pain,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/158442/mastectomy-pain
What if I can't get to the hospital because of the snow for rads?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/57055/what-if-i-can-t-get-to-the-hospital-because-of-the-snow-for-rads
FEC-T chemothrapy,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/65220/fec-t-chemothrapy
Off work,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/80699/off-work
exercising post mastectomy,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/76586/exercising-post-mastectomy
what;s ki 67?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/55686/what-s-ki-67
Secondaries leading to diagnosis of new primary in other breast,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/41958/secondaries-leading-to-diagnosis-of-new-primary-in-other-breast
Hospital stay,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/90436/hospital-stay
What can help in hospital?.... art?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/48045/what-can-help-in-hospital-art
LD flap - back flap reconstruction,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/153846/ld-flap---back-flap-reconstruction
Medical Illustration/Clinical Photography,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/118193/medical-illustration-clinical-photography
Know Your Lemons,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/91225/know-your-lemons
Is botox allowed nearly a month since radio finished?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/46259/is-botox-allowed-nearly-a-month-since-radio-finished
Too many wild thoughts!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/48897/too-many-wild-thoughts
Totally new and clueless,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/63477/totally-new-and-clueless
Masectomy - large tumour,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/98187/masectomy---large-tumour
How much more can they throw at me??,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/132044/how-much-more-can-they-throw-at-me
My wedding ring,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/98140/my-wedding-ring
PIPS application,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/126382/pips-application
From cancer to cross-country. A positive post.,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/116597/from-cancer-to-cross-country-a-positive-post
Half way,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/107879/half-way
How long for results?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/145058/how-long-for-results
Don't know what to do,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/95978/don-t-know-what-to-do
Nipple change,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/79108/nipple-change
Portacath,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/10914/portacath
changed brand of Letrozole,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/98031/changed-brand-of-letrozole
Onco app & mammogram,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/124503/onco-app-mammogram
Pigs might fly......,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/56717/pigs-might-fly
my best friend has found some lumps,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/85802/my-best-friend-has-found-some-lumps
Calcium Suppliments ?,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/60964/calcium-suppliments
New to site joined for support and advice,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/53390/new-to-site-joined-for-support-and-advice
had all surgery now chemo starts so scared,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/10748/had-all-surgery-now-chemo-starts-so-scared
Nystan,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/165823/nystan
First FEC in the morning !!!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/53413/first-fec-in-the-morning
Sore fingers and toes after docetaxel,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/86385/sore-fingers-and-toes-after-docetaxel
"Docetaxel, pertuzumab, trastuzumab",https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/158719/docetaxel-pertuzumab-trastuzumab
Feeling sick for 6 days post chemo,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/75240/feeling-sick-for-6-days-post-chemo
Lumptectomy vs Bilateral Mastectomy HELP ME PLEASE!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/64684/lumptectomy-vs-bilateral-mastectomy-help-me-please
Curious.....,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/123192/curious
Stopping Docetaxel,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/137132/stopping-docetaxel
Head cold from hell,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/88567/head-cold-from-hell
BOOKS,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/51165/books
In 4 hours I'll know...,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/34250/in-4-hours-i-ll-know
Tamoxifen brands UK list? trying to find one that suits me!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/159160/tamoxifen-brands-uk-list-trying-to-find-one-that-suits-me
The perfect chocolate,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/94008/the-perfect-chocolate
Last hurdle!!!!!,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/56659/last-hurdle
Whats the normal follow up after treatment finishes.,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/118125/whats-the-normal-follow-up-after-treatment-finishes
mastectomy on 20th December,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/68308/mastectomy-on-20th-december
Sterilisation to save reoccurance,https://community.macmillan.org.uk/cancer_types/breast-cancer/f/breast-cancer-forum/114966/sterilisation-to-save-reoccurance
