Title,Link
tamoxifen and breast swelling,https://csn.cancer.org/node/140459
HootieGirl's Birthday was May 21st! HAPPY BELATED BIRTHDAY!,https://csn.cancer.org/node/240995
A weird question,https://csn.cancer.org/node/217802
"A little info, and a plea for extra prayers",https://csn.cancer.org/node/186835
Happy March 1st Birthday - Lynn Smith!,https://csn.cancer.org/node/300301
"Oh where, Oh where has my little creature gone -- no little man next to my name ...does this mean, I'm not friendly?",https://csn.cancer.org/node/207799
One tumor worst; another better,https://csn.cancer.org/node/142561
beyond pissed.......nipple tattooing,https://csn.cancer.org/node/213092
Woman over 55 dilemma: Reconstruction or Not,https://csn.cancer.org/node/288824
Vehicle Donation,https://csn.cancer.org/node/214373
Onwards and Upwards,https://csn.cancer.org/node/136139
Happy Belated Birthday Gloria09 (Dec 13),https://csn.cancer.org/node/251492
Whew,https://csn.cancer.org/node/184336
I learned something,https://csn.cancer.org/node/205097
Videos from cancer professionals,https://csn.cancer.org/node/261081
should I have lumpectomy?,https://csn.cancer.org/node/138847
Last Chemo treatment,https://csn.cancer.org/node/201830
Who are you?,https://csn.cancer.org/node/201789
deflated expanders for radiation,https://csn.cancer.org/node/169405
Today is ShirleyCurls Birthday!,https://csn.cancer.org/node/225009
PRAYER REMINDER: TONIGHT AT 8PM EST - We ask Father for Help for Kari (Pinkkari09),https://csn.cancer.org/node/221393
"SIROD, how are you?",https://csn.cancer.org/node/283906
first Zometa infusion,https://csn.cancer.org/node/196113
Having PET scan,https://csn.cancer.org/node/199114
tired,https://csn.cancer.org/node/171139
What R Side effects of Radiation,https://csn.cancer.org/node/148793
Friend with breast cancer,https://csn.cancer.org/node/153795
Benefits of RadX lotion for radiation,https://csn.cancer.org/node/238847
My cancer has spread!,https://csn.cancer.org/node/305721
Room in the Inn,https://csn.cancer.org/node/141599
"Herceptin once a week, changed to every 3 weeks",https://csn.cancer.org/node/137414
First timer,https://csn.cancer.org/node/177497
five years,https://csn.cancer.org/node/263166
Lapatinib and Xeloda,https://csn.cancer.org/node/164149
This is turning out to be harder then I thought it would be. DUH!,https://csn.cancer.org/node/173497
how do you pick a surgeon????!!!,https://csn.cancer.org/node/180930
Has anyone here been dx with phyllodes tumor?,https://csn.cancer.org/node/175421
Problems after bilateral mastectomy,https://csn.cancer.org/node/139533
double mastectomy w/ reconst. How long recovery?,https://csn.cancer.org/node/203792
My jokes,https://csn.cancer.org/node/202988
New hair - 3 months post chemo,https://csn.cancer.org/node/187280
Questions to ask Doctor,https://csn.cancer.org/node/205664
Boarding our Pink Bus for CypressCynthia,https://csn.cancer.org/node/288059
will be starting A.C.T. first week in Nov. and am really scared,https://csn.cancer.org/node/178260
Tell the Truth,https://csn.cancer.org/node/220920
if anyone knew meena1......,https://csn.cancer.org/node/223179
What tests are standard after treatment?,https://csn.cancer.org/node/136398
"Hair Today, Gone Tomorrow!",https://csn.cancer.org/node/256359
news from Jean at Hospice,https://csn.cancer.org/node/144176
"dealing with fear, staying in the moment and is it ever really over?",https://csn.cancer.org/node/224931
Doxil Caused Rare Side Effect,https://csn.cancer.org/node/140898
Pink Wine by the Case??**,https://csn.cancer.org/node/287975
Cell phones,https://csn.cancer.org/node/219588
Mammogram update,https://csn.cancer.org/node/176895
my mom feels tired since she was diagnosed for breast cancer back in 1999,https://csn.cancer.org/node/144775
taxol and the eyes,https://csn.cancer.org/node/136427
Implant Surgery Coming Up,https://csn.cancer.org/node/228332
Anyone heard from Jo Jo?,https://csn.cancer.org/node/220409
New suspicious area,https://csn.cancer.org/node/199545
Triple Negative: Lifestyle Changes to Reduce Risk of Recurrence,https://csn.cancer.org/node/249611
New 3 word story,https://csn.cancer.org/node/264419
Thanks from Meems,https://csn.cancer.org/node/145410
finger nails & toenails,https://csn.cancer.org/node/142594
Antidepressants: the news is depressing when they are combined with tamoxifen,https://csn.cancer.org/node/169318
Maybe we need more than one bus today!,https://csn.cancer.org/node/232912
"cavediver, we will be with you tomorrow",https://csn.cancer.org/node/200282
4 days post mastecomy,https://csn.cancer.org/node/217558
Arrrggggh...rads rash,https://csn.cancer.org/node/214215
6 year survivor freakout,https://csn.cancer.org/node/156841
"Have any of you had the BRAC 1 or BRAC 2 test done, or, your daughters?",https://csn.cancer.org/node/247374
fibroadenoma,https://csn.cancer.org/node/140469
tara im so sorry,https://csn.cancer.org/node/138131
Does unclear margins effect treatments?,https://csn.cancer.org/node/214545
Please help with hair desicion.,https://csn.cancer.org/node/185909
Had My First chemo,https://csn.cancer.org/node/176125
So Cal CSN Family (re?)Union - You asked for details - I've got details!!!!,https://csn.cancer.org/node/197819
Tests came back...,https://csn.cancer.org/node/141288
cellulitis now,https://csn.cancer.org/node/186597
Right Hip Surgery Tomorrow - 7/3/12,https://csn.cancer.org/node/242664
Need Help Deciding Lumpectomy w/ Rads or Mastectomy,https://csn.cancer.org/node/239602
Had my one year,https://csn.cancer.org/node/232319
Surgery was Tuesday...I am writing the Great (ok mediocre) American Novel!,https://csn.cancer.org/node/211965
blood in........,https://csn.cancer.org/node/140069
Lymph node,https://csn.cancer.org/node/241732
Goodbye mama...(my tribute to her),https://csn.cancer.org/node/216646
Stage 4 breast Cancer patients on Avastin need to speak up,https://csn.cancer.org/node/219881
Questions about this site & how to??,https://csn.cancer.org/node/169489
arm discomfort,https://csn.cancer.org/node/157175
Oncotype Test and your opinion,https://csn.cancer.org/node/167320
So much excitement!!!!,https://csn.cancer.org/node/200869
Are sharp pains a symptom???,https://csn.cancer.org/node/243479
nerve? pain,https://csn.cancer.org/node/138950
When do you find out margins?,https://csn.cancer.org/node/228420
Hair biopsy results in,https://csn.cancer.org/node/241133
eyebrpws,https://csn.cancer.org/node/207930
Multivitamins,https://csn.cancer.org/node/169927
Other sites,https://csn.cancer.org/node/179705
I'm going to scream,https://csn.cancer.org/node/208088
2nd Round of Chemo completed today,https://csn.cancer.org/node/178549
I got my ornament,https://csn.cancer.org/node/180419
Had first Chemo treatment,https://csn.cancer.org/node/183899
Boppy of 4 out of surgery,https://csn.cancer.org/node/221934
I got my ornament!,https://csn.cancer.org/node/182413
Today is becmag69's Birthday!,https://csn.cancer.org/node/220400
Totally off topic but normal news,https://csn.cancer.org/node/242098
EASTER,https://csn.cancer.org/node/217022
Anyone ever experience...,https://csn.cancer.org/node/139943
5 yr anniversary...need help,https://csn.cancer.org/node/151871
"Need to be lifted....not about ""me"" my son....",https://csn.cancer.org/node/219972
Friday funnies,https://csn.cancer.org/node/185354
Osteopenia and the use of prolia,https://csn.cancer.org/node/305894
Breast reconstrution options,https://csn.cancer.org/node/301595
Thank you Friends,https://csn.cancer.org/node/136638
Lumpectomy went well.,https://csn.cancer.org/node/140724
Yesterday - Aug 1 was Pattannes' Birthday!,https://csn.cancer.org/node/285083
What's happened to Bill?,https://csn.cancer.org/node/168847
"? for those with day sleeves and gloves",https://csn.cancer.org/node/210284
First Appt with Onc tomorrow ~ Help needed,https://csn.cancer.org/node/177701
Now I have to find a new PCP,https://csn.cancer.org/node/247391
I FINISHED RADS TODAY YEA!!!!!!!!!!!,https://csn.cancer.org/node/177414
My 75-year-old Mom is now one of us... :-(,https://csn.cancer.org/node/234518
Adriamycin vs Taxol,https://csn.cancer.org/node/140281
Cancer Markers?? whats yours..,https://csn.cancer.org/node/202617
General bone and muscle pain on Herceptin?,https://csn.cancer.org/node/167749
Nerve block?,https://csn.cancer.org/node/221761
Call out to steff,https://csn.cancer.org/node/173466
Football - The Bears Lost :(,https://csn.cancer.org/node/210568
I start my chemo next week...,https://csn.cancer.org/node/221894
Hacker Frustration,https://csn.cancer.org/node/204007
"Been tough road, but finally cancer free",https://csn.cancer.org/node/195129
Breast Cancer and Iodine,https://csn.cancer.org/node/176352
"~POWER~",https://csn.cancer.org/node/202152
Port out,https://csn.cancer.org/node/136851
New clinical trial for TNBC - Wanted to share what I heard - Sounds very promising!!!,https://csn.cancer.org/node/202018
"Please help,don,t know what to do.",https://csn.cancer.org/node/174489
Praise God!,https://csn.cancer.org/node/136501
gee more problems,https://csn.cancer.org/node/138226
"Tamoxifen, different point of view",https://csn.cancer.org/node/181377
Im loosing my mind...,https://csn.cancer.org/node/212553
A Few New Year's Resolutions LOL,https://csn.cancer.org/node/183018
Me and Ned,https://csn.cancer.org/node/173291
Tongue in cheek,https://csn.cancer.org/node/168813
Last Chemo,https://csn.cancer.org/node/180773
"I miss so much when I am away, bilirubin, questions.",https://csn.cancer.org/node/168518
The gift that keeps on giving (Worry anyway),https://csn.cancer.org/node/232806
"Good morning,",https://csn.cancer.org/node/165139
Just feel like sharing...,https://csn.cancer.org/node/222484
GEEZ MAYBE BEING BLONDE IS COOL AFTER ALL.,https://csn.cancer.org/node/212606
When your hair was growing back in.....,https://csn.cancer.org/node/204335
planned maintenance on CSN this morning,https://csn.cancer.org/node/268817
"Today is Jean0609""s Birthday!",https://csn.cancer.org/node/241508
jaw necrosis,https://csn.cancer.org/node/177799
2 down 1 to go,https://csn.cancer.org/node/139350
Calling Hootie Girl!,https://csn.cancer.org/node/251077
Today is m-star's birthday!,https://csn.cancer.org/node/202853
mzlove Thank ypu for the beautiful butterfly.,https://csn.cancer.org/node/265466
How many rads did you have ?,https://csn.cancer.org/node/205234
test came back,https://csn.cancer.org/node/162808
Update Round Two,https://csn.cancer.org/node/259295
emotional mess today,https://csn.cancer.org/node/189724
"Wish me luck tomorrow,please.",https://csn.cancer.org/node/179464
Relapsed Ewing Sarcoma??,https://csn.cancer.org/node/139917
latest greatest loser results,https://csn.cancer.org/node/173575
lupus and liver disease,https://csn.cancer.org/node/149174
what is a birad score?,https://csn.cancer.org/node/210531
1 year cancerversary,https://csn.cancer.org/node/198516
Her 2 Positive 3cm IDC,https://csn.cancer.org/node/203635
Hello and a question for my pink sisters!,https://csn.cancer.org/node/257664
any one done taxol,https://csn.cancer.org/node/176422
HAPPY NEW YEAR !,https://csn.cancer.org/node/233128
OT What is wrong with people? Tragedy in Connecticut........,https://csn.cancer.org/node/251379
i am a freaking fried mess! Now I'm done! Yay.,https://csn.cancer.org/node/242565
info for a friend,https://csn.cancer.org/node/223741
For the sisters with IBC,https://csn.cancer.org/node/203671
THE BEST BLONDE JOKE OF THE YEAR - SO FAR,https://csn.cancer.org/node/202652
I've missed y'all!!,https://csn.cancer.org/node/245875
What about Femara,https://csn.cancer.org/node/175697
Good news/bad news,https://csn.cancer.org/node/227225
Dental surgery while undergoing chemotherapy....isn't it a little dangerous??,https://csn.cancer.org/node/247403
Help with nausea!,https://csn.cancer.org/node/211962
my sister has breast cancer that has metastized to brain and lungs,https://csn.cancer.org/node/188736
IM OH SO SORRY,https://csn.cancer.org/node/138069
Port problems,https://csn.cancer.org/node/310281
Finished Rads Today!!,https://csn.cancer.org/node/214864
Odd but funny experience with implants,https://csn.cancer.org/node/197506
CAUTION: PET SCANS,https://csn.cancer.org/node/136250
93 year old grandmother with breast cancer,https://csn.cancer.org/node/263112
question about nausea after first chemo treatment,https://csn.cancer.org/node/217307
Chemo first,https://csn.cancer.org/node/214833
can i get radiation poisoning from having had 33 treatments,https://csn.cancer.org/node/205376
breast cancer and thyroid,https://csn.cancer.org/node/181164
"Here's a new one, sciatic nerve pain",https://csn.cancer.org/node/214637
Newly diagnosed HER2 positive ER/PR negative,https://csn.cancer.org/node/308585
the hosp. lent me a computer!,https://csn.cancer.org/node/137796
crying from pain and worried,https://csn.cancer.org/node/157081
Greeneyes~ridin' a Pink Bus~,https://csn.cancer.org/node/225365
HAPPY EASTER TO ALL,https://csn.cancer.org/node/309106
First Haircut...Woohooooooooo!!!!!!!,https://csn.cancer.org/node/171829
Had the bone scan/Frustrated again,https://csn.cancer.org/node/236500
Reconstruction Woes...,https://csn.cancer.org/node/270214
I think I'm ready,https://csn.cancer.org/node/194016
I Took My First Baby Steps at Being Naked!,https://csn.cancer.org/node/193793
And another one in the family,https://csn.cancer.org/node/313472
Something no one wants to talk about,https://csn.cancer.org/node/190080
My .. 'Duh'.. moment of the week ...,https://csn.cancer.org/node/202983
Sore throat after Neulasta shot?,https://csn.cancer.org/node/229829
Exchange sukrgery tomorrow!,https://csn.cancer.org/node/213202
Did anyone here decide not to do reconstruction?,https://csn.cancer.org/node/212224
PET Scan and upcoming surgery,https://csn.cancer.org/node/175155
Missing some radiation treatment.,https://csn.cancer.org/node/146689
pos nodes,https://csn.cancer.org/node/163848
Not advocating stoppping AI's but...,https://csn.cancer.org/node/169430
Day 2 of rads done-sticker question,https://csn.cancer.org/node/189393
woo hoo 4 more left,https://csn.cancer.org/node/178554
Metastatic Cancer Miracle stories?,https://csn.cancer.org/node/136587
Her 2 Positive,https://csn.cancer.org/node/138566
A striper pole????,https://csn.cancer.org/node/198948
Hyperbaric Oxygen Therapy,https://csn.cancer.org/node/309806
Arm port,https://csn.cancer.org/node/215329
Do you feel like this?,https://csn.cancer.org/node/259023
New drug approved by FDA/copied article,https://csn.cancer.org/node/145798
OT a bit >2 colonscopies (looking for cancer) in two days,https://csn.cancer.org/node/266202
Totally unrelated to cancer but wondering why everyone has a little picture after their name except me :(,https://csn.cancer.org/node/237785
Has any of your all oncologist said anything about Metformin as treatment for bc,https://csn.cancer.org/node/253020
Anyone have recurrence while on meds,https://csn.cancer.org/node/306400
Stretch Marks/Expanders,https://csn.cancer.org/node/198766
A Dutch treat...,https://csn.cancer.org/node/212066
Radiation and weight loss,https://csn.cancer.org/node/138256
Can you recommend a good wine?,https://csn.cancer.org/node/254683
Does arimidex cause us to be tired??,https://csn.cancer.org/node/198774
O.T. most stay in for NYE?,https://csn.cancer.org/node/299200
Onco test results,https://csn.cancer.org/node/216618
Whirlwinds,https://csn.cancer.org/node/174281
Sorry I need to vent,https://csn.cancer.org/node/262548
Depression & Anxiety six months after diagnosis,https://csn.cancer.org/node/178508
A bit of America in The Netherlands....,https://csn.cancer.org/node/212907
Mets question,https://csn.cancer.org/node/225163
case management FYI,https://csn.cancer.org/node/184455
Arimidex or Aromasin,https://csn.cancer.org/node/161932
Tumor markers ....,https://csn.cancer.org/node/183839
"Just Wanted to say ""Hi.""",https://csn.cancer.org/node/213728
Prophylactic hysterectomy,https://csn.cancer.org/node/139827
hot flashes aaaaarggh!,https://csn.cancer.org/node/193061
Follow up exams,https://csn.cancer.org/node/139853
Thanks for all that rode the PINK bus yesterday,https://csn.cancer.org/node/250674
mastectomy camisole,https://csn.cancer.org/node/223062
Breast Cancer/Ovarian Cancer Options,https://csn.cancer.org/node/141030
Peripheral Neuropathy,https://csn.cancer.org/node/162364
Lady Parvati,https://csn.cancer.org/node/204773
Anastrozole instead of Tamoxifen ??????,https://csn.cancer.org/node/202322
Intamcy problems after lumpdectomy,https://csn.cancer.org/node/167434
Can I ask some Questions?,https://csn.cancer.org/node/141206
"Prayer and candle gathering today, 8/25/11 for all WARRIORS here on our site -- 3:00 EST",https://csn.cancer.org/node/225167
saw my therapist,https://csn.cancer.org/node/172515
Question for Inkblot,https://csn.cancer.org/node/146309
Having a hard time with weakness fatigue. Any one else?,https://csn.cancer.org/node/252979
Creative Gift Ideas for Reconstruction?,https://csn.cancer.org/node/256152
your favorite teacher?,https://csn.cancer.org/node/199198
All Aboard The Pink Bus For Gavinsgrandma!,https://csn.cancer.org/node/260975
so much going on,https://csn.cancer.org/node/188934
Mom just diagnosed with BC - HER2 Positive,https://csn.cancer.org/node/286999
Triple Negative Breast Cancer - What Can You Tell Me About It,https://csn.cancer.org/node/213295
Why?,https://csn.cancer.org/node/193754
Practical advice welcomed,https://csn.cancer.org/node/261161
Don't Want to take Femara,https://csn.cancer.org/node/289591
I was a DES daughter,https://csn.cancer.org/node/201941
My Son's Definition for Survivor,https://csn.cancer.org/node/185282
Radiation Options,https://csn.cancer.org/node/312313
Tumor Marker Going Up,https://csn.cancer.org/node/145741
Off Tamoxifen One year,https://csn.cancer.org/node/284797
"PICS from the Komen Race, Evansville, IN",https://csn.cancer.org/node/202054
taken to court...don't they know you can't get blood from a turnip??,https://csn.cancer.org/node/206263
Shooting pain?Hernia,https://csn.cancer.org/node/140084
Today is Deeb111's Birthday!,https://csn.cancer.org/node/233321
how did you decide between bilateral or single mastecotomy?,https://csn.cancer.org/node/176615
Oregon Star,https://csn.cancer.org/node/152599
Venting and Praising,https://csn.cancer.org/node/191047
OT _This site yesterday,https://csn.cancer.org/node/222970
always (Becky) checked in,https://csn.cancer.org/node/193379
Happy Thanksgiving everyone.,https://csn.cancer.org/node/180583
atypical cells,https://csn.cancer.org/node/149639
Here I go - port in place & first AC treatment,https://csn.cancer.org/node/168591
Who's my mystery person?,https://csn.cancer.org/node/211559
Some positive News for Texasgirl10,https://csn.cancer.org/node/238987
I had a great experience yesterday!,https://csn.cancer.org/node/249643
Radiation after reconstruction,https://csn.cancer.org/node/240139
Help to sleep on back comfortably after dbl mastectomy & reconstruct,https://csn.cancer.org/node/235092
NEW TO SITE,https://csn.cancer.org/node/139512
"Lost Contact With Marie (mariateresa), lives in Italy!",https://csn.cancer.org/node/147445
HAPPY Birthday - CAMUL (Carol) - November 25th,https://csn.cancer.org/node/289722
Anyone heard from Chen?,https://csn.cancer.org/node/236818
Birthdays,https://csn.cancer.org/node/295832
Little Miss Isabella Grace Update,https://csn.cancer.org/node/206102
want to share the good news,https://csn.cancer.org/node/140848
Hair loss prevention??,https://csn.cancer.org/node/140566
no vitamins,https://csn.cancer.org/node/177409
Not so brave!,https://csn.cancer.org/node/179138
bc mets to liver?,https://csn.cancer.org/node/152892
I don't usually vent like this... but seriously...I need to blast!,https://csn.cancer.org/node/211598
Going to switch from Arimidex to Tamoxifen,https://csn.cancer.org/node/209096
Newly diagnosed and scared...,https://csn.cancer.org/node/147185
Conflicting oncologist opinions,https://csn.cancer.org/node/182232
to Hummingbird,https://csn.cancer.org/node/147829
Mediport pain?,https://csn.cancer.org/node/140245
Small trick for getting your blood taken,https://csn.cancer.org/node/291615
Excellent book--MUST read!,https://csn.cancer.org/node/206167
"new life, new boob !",https://csn.cancer.org/node/162236
Surgery Over,https://csn.cancer.org/node/289127
Bjmom1 update As the world turn,https://csn.cancer.org/node/212018
Shout for Chenheart,https://csn.cancer.org/node/246765
Today is Boopy of 4's Birthday!,https://csn.cancer.org/node/300101
Ornament Received!!! (Part 1 of 2),https://csn.cancer.org/node/207629
Wig or scarves???,https://csn.cancer.org/node/174017
LOCKS OF LOVE,https://csn.cancer.org/node/185478
time between lumpectomy and chemo,https://csn.cancer.org/node/188769
Happy with no reconstruction?,https://csn.cancer.org/node/241113
Funny story from hospital,https://csn.cancer.org/node/260433
Big Surprise for Christmas!!!!!!!!!!!!!!!!!,https://csn.cancer.org/node/182570
So angry...,https://csn.cancer.org/node/259279
Would Like to Have the PINK BUS Today!,https://csn.cancer.org/node/261847
Best day to receive Chemo,https://csn.cancer.org/node/301023
Anybody decide not to reconstruct??,https://csn.cancer.org/node/191611
Soy products and ER+ cells,https://csn.cancer.org/node/187268
Dealing with family and friends,https://csn.cancer.org/node/259904
Finally back on Chatroom!,https://csn.cancer.org/node/173886
BIRTHDAY FOR WIFE,https://csn.cancer.org/node/200871
Her-2+++,https://csn.cancer.org/node/137299
1st Chemo went well!,https://csn.cancer.org/node/182201
I start Radiation tomorrow..........,https://csn.cancer.org/node/151719
Relay for Life question...,https://csn.cancer.org/node/216142
I posted NEW pics on my expression page of the Relay For Life and of my LAST radiation treatment!,https://csn.cancer.org/node/168661
The lastest on Dawne,https://csn.cancer.org/node/262026
Just wanted to say to everyone,https://csn.cancer.org/node/195268
okay all you double mastectomy ladies... to nipple or not to,https://csn.cancer.org/node/188486
CMF versus AC,https://csn.cancer.org/node/152121
I think I've finally found the face-to-face support group I've needed,https://csn.cancer.org/node/210225
wheres a chat room?,https://csn.cancer.org/node/138560
So far so good!!,https://csn.cancer.org/node/173508
new here- just got ultrasound done,https://csn.cancer.org/node/170911
Surgery is Done!,https://csn.cancer.org/node/177101
Got some Results,https://csn.cancer.org/node/175649
happy and confused,https://csn.cancer.org/node/212389
Northern California Lunch Date - June 25!,https://csn.cancer.org/node/219849
Thank you ALL! <3,https://csn.cancer.org/node/190371
prophylactic coverage,https://csn.cancer.org/node/156685
parital vs lumpectomy,https://csn.cancer.org/node/233388
PINK Bus-,https://csn.cancer.org/node/255295
I am feeling sad tonight.,https://csn.cancer.org/node/232944
Advice on sleep meds anyone?,https://csn.cancer.org/node/213885
Growing my hair back since chemo -- have fun with it!,https://csn.cancer.org/node/188584
Today is greeneyedgirl's Birthday!,https://csn.cancer.org/node/293171
"DCIS, RAD, Hyst, DONE",https://csn.cancer.org/node/252866
To Heavenlee,https://csn.cancer.org/node/138034
After Tram Flap...problems,https://csn.cancer.org/node/143204
tomoxiphen,https://csn.cancer.org/node/142458
MISC /exercise during chemo and radiation,https://csn.cancer.org/node/138158
S.O.S.!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,https://csn.cancer.org/node/138930
Now he thinks he's gay?,https://csn.cancer.org/node/179289
My ornament arrived!,https://csn.cancer.org/node/232312
Iran Hostage,https://csn.cancer.org/node/200780
prayers accepted,https://csn.cancer.org/node/206572
Successfully Swimming With a Wig,https://csn.cancer.org/node/136637
Dense Breasts - Breast Cancer Symptoms -,https://csn.cancer.org/node/319617
Greetings from Long-Lost dmc!,https://csn.cancer.org/node/194760
Having my first chemo drip now!,https://csn.cancer.org/node/234632
Asked for a pink bus...what do you call it when the bus hits a pothole?,https://csn.cancer.org/node/287892
BP and needle sticks,https://csn.cancer.org/node/303588
Theraputic exercises,https://csn.cancer.org/node/197413
pet scan results,https://csn.cancer.org/node/157997
Aromatase Inhibitors and Vitamin D,https://csn.cancer.org/node/193316
Growth Factor Shots,https://csn.cancer.org/node/185792
PAXCIL,https://csn.cancer.org/node/138978
Penguin Cap Therapy,https://csn.cancer.org/node/239411
Today is joann's Birthday!,https://csn.cancer.org/node/285377
So Grateful,https://csn.cancer.org/node/226256
can you tell me the good and bad to tamoxifin,https://csn.cancer.org/node/223925
"Not leaving you, but taking a break from the boards...I hope you understand",https://csn.cancer.org/node/209917
Just dx with Bell's Palsy this afternoon!,https://csn.cancer.org/node/215977
Question ?,https://csn.cancer.org/node/258606
Today is Pinkpalette's Birthday!,https://csn.cancer.org/node/226174
HAPPY MOTHER'S DAY!!!!,https://csn.cancer.org/node/316279
"OT (Off Topic) -- I've lost my beloved 'Bailey Storm' on Thurs, 10/11 at 5:30 pm",https://csn.cancer.org/node/248245
A Day Off,https://csn.cancer.org/node/181571
OFF TOPIC annual colonscopy Monday...# 26th ---update,https://csn.cancer.org/node/295833
Thank for BD wishes + misc. thought,https://csn.cancer.org/node/188221
strange feelings in arm post-biopsy,https://csn.cancer.org/node/140181
Have suspicious calcifications should I have the wire biopsy done. Already had the needle biopsy.,https://csn.cancer.org/node/206541
Scans at another facility?,https://csn.cancer.org/node/245676
OT – how to go about...,https://csn.cancer.org/node/275309
Hysterectomy info & tips -please share!!,https://csn.cancer.org/node/221635
breast pain before biopsy,https://csn.cancer.org/node/156150
flying or driving for lymph edema,https://csn.cancer.org/node/221831
Life,https://csn.cancer.org/node/212657
curcumin and quercetin antagonistic?,https://csn.cancer.org/node/157086
aromatase inhibitor inplace of having Chemo? I'm 61 and receptor positive doctor mentioned this as an option? any thoughts?,https://csn.cancer.org/node/173350
Modified radical mastectomy and general anesthesia,https://csn.cancer.org/node/254887
I'm losing it!,https://csn.cancer.org/node/138753
calcifications and fat necroses from radiation,https://csn.cancer.org/node/138249
Chemo brain meltdown,https://csn.cancer.org/node/171469
O.T. getting another opion on my BAD Arthiritis in hands Monday,https://csn.cancer.org/node/291612
I hope it was at least non-fat !!!!,https://csn.cancer.org/node/172904
More Disney Magic,https://csn.cancer.org/node/265683
Road to Recovery,https://csn.cancer.org/node/176070
stage 4 inflammatory breast cancer,https://csn.cancer.org/node/317787
Firemen,https://csn.cancer.org/node/176763
Ah receptor - UC Davis research,https://csn.cancer.org/node/206614
Twas the night during relay!!,https://csn.cancer.org/node/153005
Nail pain,https://csn.cancer.org/node/184708
Today is Different Ballgame's Birthday!,https://csn.cancer.org/node/209788
News from San Antonio for our Her2 + Friends,https://csn.cancer.org/node/251113
Good thing I never re read a Post,https://csn.cancer.org/node/138062
Just getting started,https://csn.cancer.org/node/177373
Pregnancy,https://csn.cancer.org/node/137475
Hospital update,https://csn.cancer.org/node/216952
Thanks to all who came with me today,https://csn.cancer.org/node/214294
Dont'cha just love it when,https://csn.cancer.org/node/210296
Wigs,https://csn.cancer.org/node/145153
A Blonde's Year in Review,https://csn.cancer.org/node/202618
we need a LAUGH.....,https://csn.cancer.org/node/209769
I'm OK!!!!!!,https://csn.cancer.org/node/146831
No Insurance,https://csn.cancer.org/node/182074
Day 12 of Pammy's Rads,https://csn.cancer.org/node/173189
What are the requirements....?,https://csn.cancer.org/node/170771
Male mastectomy & clothing,https://csn.cancer.org/node/257676
AuntKimmie How are you feeling,https://csn.cancer.org/node/177511
"got port ""installed"" yesterday",https://csn.cancer.org/node/179542
First chemo done today,https://csn.cancer.org/node/250663
Re: Dentist,https://csn.cancer.org/node/227441
Waiting for my surgery,https://csn.cancer.org/node/172198
Maybe I did something wrong,https://csn.cancer.org/node/171900
hair loss during Taxol chemo,https://csn.cancer.org/node/194425
Chemo round 2 today,https://csn.cancer.org/node/259850
I MUST be ok-I'm going to Turkey!,https://csn.cancer.org/node/157693
Bone strength,https://csn.cancer.org/node/185487
Taxol and the rest of the hair?,https://csn.cancer.org/node/197988
Recurrence After Mastecomy/Recon DIEP even Possible?,https://csn.cancer.org/node/286543
"skin creams and radiation, Very important info!!",https://csn.cancer.org/node/135824
Thought This Might Be Fun - What Is Your Favorite Color And Why Is It?,https://csn.cancer.org/node/209980
A BRA CAUSES CANCER(?),https://csn.cancer.org/node/318348
do you do breast self-exams after mastectomy,https://csn.cancer.org/node/168265
O.T. -Dr appt Friday,https://csn.cancer.org/node/232916
Exemestane,https://csn.cancer.org/node/270256
done,https://csn.cancer.org/node/169582
SKATING SKATING SKATING!!!!!!!.....jumping up and down like a 4 year old....,https://csn.cancer.org/node/234933
Goodluck Kat,https://csn.cancer.org/node/170200
New information from my oncologist,https://csn.cancer.org/node/164532
bilateral reconstruction,https://csn.cancer.org/node/156693
Path report,https://csn.cancer.org/node/135597
1st chemo treatment done!,https://csn.cancer.org/node/223057
thanks to fellow sisters,https://csn.cancer.org/node/150314
Elective mastectomy,https://csn.cancer.org/node/135355
A little time to reflect (warning long),https://csn.cancer.org/node/210206
oh how i miss you,https://csn.cancer.org/node/207198
opting for Arimidex,https://csn.cancer.org/node/141270
Last Herceptin Today!!!! ;0),https://csn.cancer.org/node/236107
i need a straight answer!,https://csn.cancer.org/node/229616
Latissimus flap reconstruction and exercise issues,https://csn.cancer.org/node/213154
Today is Jessiesmom1's Birthday!,https://csn.cancer.org/node/269003
Update on Pam T,https://csn.cancer.org/node/136169
"#7 chemo Tomorrow (Taxol) and I want to say.....",https://csn.cancer.org/node/221180
Got my chair today!,https://csn.cancer.org/node/227213
Carter update Thanks for the prayers,https://csn.cancer.org/node/190620
Had Mri,https://csn.cancer.org/node/144867
Celebration of Life/Survivor's Day,https://csn.cancer.org/node/241516
Newbie: better port placement : Surgeon or Interventional radiologist ?? and is is bad?? Like do I need to take a week off??,https://csn.cancer.org/node/279137
"Stage II B Breast Ca Survivor, Hello",https://csn.cancer.org/node/255698
inplant reconstruction,https://csn.cancer.org/node/148066
Hootie Girl's Obituary,https://csn.cancer.org/node/251681
Today is Zhentup's birthday!,https://csn.cancer.org/node/195718
another type of BC.... angiosarcoma,https://csn.cancer.org/node/211107
Lili,https://csn.cancer.org/node/172047
Fatigue free?,https://csn.cancer.org/node/199493
Redneck wins the lottery,https://csn.cancer.org/node/175575
