Title,Link
New to site and scared,https://www.cancerforums.net/threads/43458-New-to-site-and-scared?s=3fb1611d76bf1b3b6df22f117ea2b6fe
new to post/BC diagnosed in March of 06,https://www.cancerforums.net/threads/3464-new-to-post-BC-diagnosed-in-March-of-06?s=3fb1611d76bf1b3b6df22f117ea2b6fe
question Re WLE & SNB,https://www.cancerforums.net/threads/5394-question-Re-WLE-amp-SNB?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Pricing of Breast Cancer Drugs,https://www.cancerforums.net/threads/2977-Pricing-of-Breast-Cancer-Drugs?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Why abdominal ultrasound?,https://www.cancerforums.net/threads/136-Why-abdominal-ultrasound?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Invitation - To read ""A Real Cure for Breast Cancer at",https://www.cancerforums.net/threads/4501-Invitation-To-read-quot-A-Real-Cure-for-Breast-Cancer-at?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Lumpectomy & radiation vs. Bilateral Mascectomy,https://www.cancerforums.net/threads/7539-Lumpectomy-amp-radiation-vs-Bilateral-Mascectomy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
PD-0332991 Phase II results,https://www.cancerforums.net/threads/27327-PD-0332991-Phase-II-results?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Need Advice for my Mom,https://www.cancerforums.net/threads/5523-Need-Advice-for-my-Mom?s=3fb1611d76bf1b3b6df22f117ea2b6fe
The issue surrounding Avastin,https://www.cancerforums.net/threads/17864-The-issue-surrounding-Avastin?s=3fb1611d76bf1b3b6df22f117ea2b6fe
MRI and mammogram,https://www.cancerforums.net/threads/3408-MRI-and-mammogram?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Going for a biopsy - questions,https://www.cancerforums.net/threads/3472-Going-for-a-biopsy-questions?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Does chemo troubles every time.,https://www.cancerforums.net/threads/46909-Does-chemo-troubles-every-time?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"bc treated, but not menopausal yet-- doc says hysterectomy?",https://www.cancerforums.net/threads/577-bc-treated-but-not-menopausal-yet-doc-says-hysterectomy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Arimidex,https://www.cancerforums.net/threads/53-Arimidex?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Question about radiation therapy..,https://www.cancerforums.net/threads/18873-Question-about-radiation-therapy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Radiation Treatment Questions,https://www.cancerforums.net/threads/4547-Radiation-Treatment-Questions?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Starting to become very thin,https://www.cancerforums.net/threads/54205-Starting-to-become-very-thin?s=3fb1611d76bf1b3b6df22f117ea2b6fe
FYI,https://www.cancerforums.net/threads/1031-FYI?s=3fb1611d76bf1b3b6df22f117ea2b6fe
My Grandmother...,https://www.cancerforums.net/threads/5012-My-Grandmother?s=3fb1611d76bf1b3b6df22f117ea2b6fe
lobular bone mets misdiagnosed as osteopoililosis??,https://www.cancerforums.net/threads/2053-lobular-bone-mets-misdiagnosed-as-osteopoililosis?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Testing for er/pr and Her2 standard?,https://www.cancerforums.net/threads/122-Testing-for-er-pr-and-Her2-standard?s=3fb1611d76bf1b3b6df22f117ea2b6fe
new member,https://www.cancerforums.net/threads/503-new-member?s=3fb1611d76bf1b3b6df22f117ea2b6fe
question about a symmetric density in breast...,https://www.cancerforums.net/threads/33271-question-about-a-symmetric-density-in-breast?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Terrified...........please help!!!,https://www.cancerforums.net/threads/11253-Terrified-please-help!!!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
NEW TO THIS SIE,https://www.cancerforums.net/threads/256-NEW-TO-THIS-SIE?s=3fb1611d76bf1b3b6df22f117ea2b6fe
DCIS surgery necessary?,https://www.cancerforums.net/threads/23447-DCIS-surgery-necessary?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Contraceptive pills,https://www.cancerforums.net/threads/482-Contraceptive-pills?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Sister shaved head,https://www.cancerforums.net/threads/50860-Sister-shaved-head?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Cancer characteristic changes,https://www.cancerforums.net/threads/2306-Cancer-characteristic-changes?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Hello, I need some advice on stage 4 cancer...",https://www.cancerforums.net/threads/17536-Hello-I-need-some-advice-on-stage-4-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
malignant breast papilloma (dcis),https://www.cancerforums.net/threads/1621-malignant-breast-papilloma-(dcis)?s=3fb1611d76bf1b3b6df22f117ea2b6fe
BRCA1 in family now what?,https://www.cancerforums.net/threads/6275-BRCA1-in-family-now-what?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Thank you for answers to my post on ""after treatment&qu",https://www.cancerforums.net/threads/1901-Thank-you-for-answers-to-my-post-on-quot-after-treatment-qu?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Welcome to Ritavv....m,https://www.cancerforums.net/threads/515-Welcome-to-Ritavv-m?s=3fb1611d76bf1b3b6df22f117ea2b6fe
New to sight...survivor stories and lobulars,https://www.cancerforums.net/threads/8338-New-to-sight-survivor-stories-and-lobulars?s=3fb1611d76bf1b3b6df22f117ea2b6fe
FINAL DAY ARE OVER............,https://www.cancerforums.net/threads/7204-FINAL-DAY-ARE-OVER?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Ok,https://www.cancerforums.net/threads/14890-Ok?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Am I worrying too much about lack of family history?,https://www.cancerforums.net/threads/6249-Am-I-worrying-too-much-about-lack-of-family-history?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Good luck, Nancy!",https://www.cancerforums.net/threads/557-Good-luck-Nancy!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
what tot do now???,https://www.cancerforums.net/threads/1912-what-tot-do-now?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Mira looma,https://www.cancerforums.net/threads/9225-Mira-looma?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Need some advice on Tumor markers,https://www.cancerforums.net/threads/1108-Need-some-advice-on-Tumor-markers?s=3fb1611d76bf1b3b6df22f117ea2b6fe
PR and HER2 status,https://www.cancerforums.net/threads/543-PR-and-HER2-status?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Post Mastectomy Pain Syndrome Support Group,https://www.cancerforums.net/threads/43931-Post-Mastectomy-Pain-Syndrome-Support-Group?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Happy Hanukkah....m,https://www.cancerforums.net/threads/308-Happy-Hanukkah-m?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Treatment for early stage bc,https://www.cancerforums.net/threads/1009-Treatment-for-early-stage-bc?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Results...,https://www.cancerforums.net/threads/49626-Results?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Possible Brain Tumor,https://www.cancerforums.net/threads/6194-Possible-Brain-Tumor?s=3fb1611d76bf1b3b6df22f117ea2b6fe
VERY painful lump,https://www.cancerforums.net/threads/4959-VERY-painful-lump?s=3fb1611d76bf1b3b6df22f117ea2b6fe
I thanks everyone who is linked with this ..,https://www.cancerforums.net/threads/10105-I-thanks-everyone-who-is-linked-with-this?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"DCIS, no bio-identical hormones allowed - now what?!",https://www.cancerforums.net/threads/155-DCIS-no-bio-identical-hormones-allowed-now-what-!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Herceptin for earlier stages of her2 patients,https://www.cancerforums.net/threads/1163-Herceptin-for-earlier-stages-of-her2-patients?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Aromasin- Timing of dose? With wine?,https://www.cancerforums.net/threads/4610-Aromasin-Timing-of-dose-With-wine?s=3fb1611d76bf1b3b6df22f117ea2b6fe
NYC Breast Cancer Movement,https://www.cancerforums.net/threads/19262-NYC-Breast-Cancer-Movement?s=3fb1611d76bf1b3b6df22f117ea2b6fe
New Study On Multi-Gene Predictors,https://www.cancerforums.net/threads/15668-New-Study-On-Multi-Gene-Predictors?s=3fb1611d76bf1b3b6df22f117ea2b6fe
tamoxifen,https://www.cancerforums.net/threads/3046-tamoxifen?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Journalist doing PGD-looking for others like me,https://www.cancerforums.net/threads/6372-Journalist-doing-PGD-looking-for-others-like-me?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Help me understand PLEASE!,https://www.cancerforums.net/threads/2459-Help-me-understand-PLEASE!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast Cancer October month- here in Aussie,https://www.cancerforums.net/threads/5716-Breast-Cancer-October-month-here-in-Aussie?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Folks, you can answer any medical question...",https://www.cancerforums.net/threads/1902-Folks-you-can-answer-any-medical-question?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"One year since chemo, always feel fullness in mast site",https://www.cancerforums.net/threads/2440-One-year-since-chemo-always-feel-fullness-in-mast-site?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Support for your spouse,https://www.cancerforums.net/threads/23782-Support-for-your-spouse?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Drinking alcohol after chemo finished,https://www.cancerforums.net/threads/644-Drinking-alcohol-after-chemo-finished?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Should I refer my friend to a Therapist?,https://www.cancerforums.net/threads/53254-Should-I-refer-my-friend-to-a-Therapist?s=3fb1611d76bf1b3b6df22f117ea2b6fe
How long to take chemo treatment?,https://www.cancerforums.net/threads/10945-How-long-to-take-chemo-treatment?s=3fb1611d76bf1b3b6df22f117ea2b6fe
breast cancer care,https://www.cancerforums.net/threads/817-breast-cancer-care?s=3fb1611d76bf1b3b6df22f117ea2b6fe
What's next?,https://www.cancerforums.net/threads/9694-What-s-next?s=3fb1611d76bf1b3b6df22f117ea2b6fe
29 and scared!,https://www.cancerforums.net/threads/4531-29-and-scared!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Endometrial Cancer?,https://www.cancerforums.net/threads/50499-Endometrial-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
non healing incision,https://www.cancerforums.net/threads/19613-non-healing-incision?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Unusual lump,https://www.cancerforums.net/threads/251-Unusual-lump?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Port problem,https://www.cancerforums.net/threads/1549-Port-problem?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Mum Lung Metastases stage 4,https://www.cancerforums.net/threads/54735-Mum-Lung-Metastases-stage-4?s=3fb1611d76bf1b3b6df22f117ea2b6fe
breast lump,https://www.cancerforums.net/threads/22438-breast-lump?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Scentsy Breast Cancer Warmer--beautiful!,https://www.cancerforums.net/threads/14712-Scentsy-Breast-Cancer-Warmer-beautiful!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
KATRINKA bc survivors / chemo connection,https://www.cancerforums.net/threads/1954-KATRINKA-bc-survivors-chemo-connection?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Genes Discovered That May Predict Breast Cancer Spread to Lu,https://www.cancerforums.net/threads/1692-Genes-Discovered-That-May-Predict-Breast-Cancer-Spread-to-Lu?s=3fb1611d76bf1b3b6df22f117ea2b6fe
New report on benefits and adverse side effects with therapy,https://www.cancerforums.net/threads/10432-New-report-on-benefits-and-adverse-side-effects-with-therapy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Paying tribute to an Inspirational Aussie Marathon Runner,https://www.cancerforums.net/threads/8223-Paying-tribute-to-an-Inspirational-Aussie-Marathon-Runner?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Need some advice,https://www.cancerforums.net/threads/38736-Need-some-advice?s=3fb1611d76bf1b3b6df22f117ea2b6fe
God performs miracle!!,https://www.cancerforums.net/threads/18827-God-performs-miracle!!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Hi,New Here",https://www.cancerforums.net/threads/6320-Hi-New-Here?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Need to know,https://www.cancerforums.net/threads/919-Need-to-know?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Scared and helpful information would be great,https://www.cancerforums.net/threads/19912-Scared-and-helpful-information-would-be-great?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Beware Joulie85 and her herbal remedies quackery/commercial,https://www.cancerforums.net/threads/5788-Beware-Joulie85-and-her-herbal-remedies-quackery-commercial?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"I know it's there, doctor couldn't find it!",https://www.cancerforums.net/threads/5353-I-know-it-s-there-doctor-couldn-t-find-it!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
still have numbness and tenterness,https://www.cancerforums.net/threads/7350-still-have-numbness-and-tenterness?s=3fb1611d76bf1b3b6df22f117ea2b6fe
LUMP IN MY BREAST,https://www.cancerforums.net/threads/2962-LUMP-IN-MY-BREAST?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Herceptin (Trastuzumab) for Breast Cancer Linked to CNS Metastases,https://www.cancerforums.net/threads/30062-Herceptin-(Trastuzumab)-for-Breast-Cancer-Linked-to-CNS-Metastases?s=3fb1611d76bf1b3b6df22f117ea2b6fe
How the professionals diagnose breast cancer,https://www.cancerforums.net/threads/15483-How-the-professionals-diagnose-breast-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Questions from carers viewpoint?,https://www.cancerforums.net/threads/54429-Questions-from-carers-viewpoint?s=3fb1611d76bf1b3b6df22f117ea2b6fe
My mum just got news that she has breast cancer again,https://www.cancerforums.net/threads/2462-My-mum-just-got-news-that-she-has-breast-cancer-again?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Liver spots per CT Scan,https://www.cancerforums.net/threads/939-Liver-spots-per-CT-Scan?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Small Hard Lump with Tingling Breast,https://www.cancerforums.net/threads/224-Small-Hard-Lump-with-Tingling-Breast?s=3fb1611d76bf1b3b6df22f117ea2b6fe
To the newbies,https://www.cancerforums.net/threads/553-To-the-newbies?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Anyone Been Dx'ed BC in Both Breasts?,https://www.cancerforums.net/threads/702-Anyone-Been-Dx-ed-BC-in-Both-Breasts?s=3fb1611d76bf1b3b6df22f117ea2b6fe
mamosite/brachyotherapy,https://www.cancerforums.net/threads/609-mamosite-brachyotherapy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"saline or silicone... you input, please?",https://www.cancerforums.net/threads/3435-saline-or-silicone-you-input-please?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Update on mom's mast. and reconst.,https://www.cancerforums.net/threads/728-Update-on-mom-s-mast-and-reconst?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Estrogenn/Progesterone Negative...er/pr-,https://www.cancerforums.net/threads/90-Estrogenn-Progesterone-Negative-er-pr?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Guide Breast Cancer,https://www.cancerforums.net/threads/17959-Guide-Breast-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Calcified Breast Lump????,https://www.cancerforums.net/threads/1400-Calcified-Breast-Lump?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Emotion,https://www.cancerforums.net/threads/32901-Emotion?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Cancer Survivors: How often do you visit your oncologist?,https://www.cancerforums.net/threads/7318-Cancer-Survivors-How-often-do-you-visit-your-oncologist?s=3fb1611d76bf1b3b6df22f117ea2b6fe
palmar plantar syndrome treatment,https://www.cancerforums.net/threads/45122-palmar-plantar-syndrome-treatment?s=3fb1611d76bf1b3b6df22f117ea2b6fe
HOW I'M DEALING WITH BREAST CANCER,https://www.cancerforums.net/threads/5123-HOW-I-M-DEALING-WITH-BREAST-CANCER?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Fibrocystic disease,https://www.cancerforums.net/threads/20725-Fibrocystic-disease?s=3fb1611d76bf1b3b6df22f117ea2b6fe
My disease impedes my studies.,https://www.cancerforums.net/threads/34494-My-disease-impedes-my-studies?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Taxol,https://www.cancerforums.net/threads/1905-Taxol?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"I'm running out of ideas, and I'm feeling pretty vulnerable.",https://www.cancerforums.net/threads/23317-I-m-running-out-of-ideas-and-I-m-feeling-pretty-vulnerable?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Best prices online for Tamoxifen 20mg,https://www.cancerforums.net/threads/55055-Best-prices-online-for-Tamoxifen-20mg?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"moderator, please see HELP!! I NEED YOU OPINION",https://www.cancerforums.net/threads/3461-moderator-please-see-HELP!!-I-NEED-YOU-OPINION?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Sex is not possible anymore,https://www.cancerforums.net/threads/1780-Sex-is-not-possible-anymore?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Tamoxifen,https://www.cancerforums.net/threads/26068-Tamoxifen?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Had port surgery, the IV was put in my ...",https://www.cancerforums.net/threads/226-Had-port-surgery-the-IV-was-put-in-my?s=3fb1611d76bf1b3b6df22f117ea2b6fe
A couple of questions,https://www.cancerforums.net/threads/25933-A-couple-of-questions?s=3fb1611d76bf1b3b6df22f117ea2b6fe
still have my hair Is chemo working?,https://www.cancerforums.net/threads/404-still-have-my-hair-Is-chemo-working?s=3fb1611d76bf1b3b6df22f117ea2b6fe
AC Taxol questions,https://www.cancerforums.net/threads/900-AC-Taxol-questions?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Biopsy,https://www.cancerforums.net/threads/437-Biopsy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Hi, I have breast cancer and am new here",https://www.cancerforums.net/threads/6105-Hi-I-have-breast-cancer-and-am-new-here?s=3fb1611d76bf1b3b6df22f117ea2b6fe
juney,https://www.cancerforums.net/threads/32120-juney?s=3fb1611d76bf1b3b6df22f117ea2b6fe
dying from cancer - what should we expect?,https://www.cancerforums.net/threads/3486-dying-from-cancer-what-should-we-expect?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Alternative treatment or naturopathy,https://www.cancerforums.net/threads/1913-Alternative-treatment-or-naturopathy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Signs of Breast Cancer?,https://www.cancerforums.net/threads/4666-Signs-of-Breast-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Onco. Appt.,https://www.cancerforums.net/threads/561-Onco-Appt?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Introduction and invitation,https://www.cancerforums.net/threads/4057-Introduction-and-invitation?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Betty -- British has a question.....m,https://www.cancerforums.net/threads/562-Betty-British-has-a-question-m?s=3fb1611d76bf1b3b6df22f117ea2b6fe
What should I ask radiation oncologist tomorrow?,https://www.cancerforums.net/threads/1224-What-should-I-ask-radiation-oncologist-tomorrow?s=3fb1611d76bf1b3b6df22f117ea2b6fe
PET scans,https://www.cancerforums.net/threads/1849-PET-scans?s=3fb1611d76bf1b3b6df22f117ea2b6fe
BC Recurrence?,https://www.cancerforums.net/threads/204-BC-Recurrence?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Very confused now.... previous post for cancer or not?,https://www.cancerforums.net/threads/143-Very-confused-now-previous-post-for-cancer-or-not?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Phenominal response to steroids. Is this the norm?,https://www.cancerforums.net/threads/43326-Phenominal-response-to-steroids-Is-this-the-norm?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Return of wife's cancer: No chemo.....???,https://www.cancerforums.net/threads/9631-Return-of-wife-s-cancer-No-chemo?s=3fb1611d76bf1b3b6df22f117ea2b6fe
BRCA2,https://www.cancerforums.net/threads/7684-BRCA2?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Path ReportNode Involvement,https://www.cancerforums.net/threads/639-Path-ReportNode-Involvement?s=3fb1611d76bf1b3b6df22f117ea2b6fe
New to forum!,https://www.cancerforums.net/threads/35266-New-to-forum!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Someone please explain Estrogen factor to me,https://www.cancerforums.net/threads/32970-Someone-please-explain-Estrogen-factor-to-me?s=3fb1611d76bf1b3b6df22f117ea2b6fe
recent diagnosis of DCIS + IDC - questions if anyone can help.,https://www.cancerforums.net/threads/14827-recent-diagnosis-of-DCIS-IDC-questions-if-anyone-can-help?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast Cancer 3-Day,https://www.cancerforums.net/threads/4364-Breast-Cancer-3-Day?s=3fb1611d76bf1b3b6df22f117ea2b6fe
San Antonio Breast Cancer Symposium,https://www.cancerforums.net/threads/5382-San-Antonio-Breast-Cancer-Symposium?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Car Accident,https://www.cancerforums.net/threads/442-Car-Accident?s=3fb1611d76bf1b3b6df22f117ea2b6fe
ADH/LCIS Please help,https://www.cancerforums.net/threads/9518-ADH-LCIS-Please-help?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Lumps at mastectomy scar,https://www.cancerforums.net/threads/191-Lumps-at-mastectomy-scar?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Oral Drugs That Have Worked,https://www.cancerforums.net/threads/32674-Oral-Drugs-That-Have-Worked?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Looking for a moderator,https://www.cancerforums.net/threads/233-Looking-for-a-moderator?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Brain problems after breast cancer,https://www.cancerforums.net/threads/17923-Brain-problems-after-breast-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast lump but negative test,https://www.cancerforums.net/threads/10476-Breast-lump-but-negative-test?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"MOM, NEW DIAG",https://www.cancerforums.net/threads/5419-MOM-NEW-DIAG?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Edema in armpit,https://www.cancerforums.net/threads/29745-Edema-in-armpit?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Cancer at 20?,https://www.cancerforums.net/threads/5647-Cancer-at-20?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Hodgkin's Survivors/Secondary Breast Cancer,https://www.cancerforums.net/threads/25197-Hodgkin-s-Survivors-Secondary-Breast-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"""VEINS""",https://www.cancerforums.net/threads/1120-quot-VEINS-quot?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Risks of double Mastectomy,https://www.cancerforums.net/threads/19204-Risks-of-double-Mastectomy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Spa visits while on chemo????,https://www.cancerforums.net/threads/318-Spa-visits-while-on-chemo?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Tired and Scared,https://www.cancerforums.net/threads/183-Tired-and-Scared?s=3fb1611d76bf1b3b6df22f117ea2b6fe
New member,https://www.cancerforums.net/threads/583-New-member?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Mother has breast cancer, my introduction",https://www.cancerforums.net/threads/37712-Mother-has-breast-cancer-my-introduction?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Monthly breast self examination video,https://www.cancerforums.net/threads/4775-Monthly-breast-self-examination-video?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Aromatase inhibitors,https://www.cancerforums.net/threads/566-Aromatase-inhibitors?s=3fb1611d76bf1b3b6df22f117ea2b6fe
little rash on breast,https://www.cancerforums.net/threads/18943-little-rash-on-breast?s=3fb1611d76bf1b3b6df22f117ea2b6fe
my mum is dyig of cancer,https://www.cancerforums.net/threads/9536-my-mum-is-dyig-of-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
fosamax side effects,https://www.cancerforums.net/threads/68-fosamax-side-effects?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Not quite 30,newly diagnosed and WAITING!!",https://www.cancerforums.net/threads/11939-Not-quite-30-newly-diagnosed-and-WAITING!!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
more than 10 yrs survivorship,https://www.cancerforums.net/threads/6626-more-than-10-yrs-survivorship?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Question for the Aussies,https://www.cancerforums.net/threads/41276-Question-for-the-Aussies?s=3fb1611d76bf1b3b6df22f117ea2b6fe
FDA says breast cancer drug did not extend lives,https://www.cancerforums.net/threads/14218-FDA-says-breast-cancer-drug-did-not-extend-lives?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Question about Mastectomy Scar,https://www.cancerforums.net/threads/2324-Question-about-Mastectomy-Scar?s=3fb1611d76bf1b3b6df22f117ea2b6fe
any advice please,https://www.cancerforums.net/threads/2173-any-advice-please?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Stage IV???,https://www.cancerforums.net/threads/4919-Stage-IV?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast cancer Treatment by Graston Technique,https://www.cancerforums.net/threads/15539-Breast-cancer-Treatment-by-Graston-Technique?s=3fb1611d76bf1b3b6df22f117ea2b6fe
bilateral mastectomy,https://www.cancerforums.net/threads/2890-bilateral-mastectomy?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Possible bone mets?,https://www.cancerforums.net/threads/475-Possible-bone-mets?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Glad to see you back,https://www.cancerforums.net/threads/825-Glad-to-see-you-back?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Clear mammogram and ultrasound with Large Lump,https://www.cancerforums.net/threads/27120-Clear-mammogram-and-ultrasound-with-Large-Lump?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Newly diagnosed,https://www.cancerforums.net/threads/1557-Newly-diagnosed?s=3fb1611d76bf1b3b6df22f117ea2b6fe
I need advice ON Genetatic Mutation Cancer,https://www.cancerforums.net/threads/2351-I-need-advice-ON-Genetatic-Mutation-Cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
T-DM1 Trastuzumab Emtansine,https://www.cancerforums.net/threads/19177-T-DM1-Trastuzumab-Emtansine?s=3fb1611d76bf1b3b6df22f117ea2b6fe
"Eastcoasters, those in midwest please check in",https://www.cancerforums.net/threads/490-Eastcoasters-those-in-midwest-please-check-in?s=3fb1611d76bf1b3b6df22f117ea2b6fe
newbi---for one of onc's or anyone please,https://www.cancerforums.net/threads/733-newbi-for-one-of-onc-s-or-anyone-please?s=3fb1611d76bf1b3b6df22f117ea2b6fe
ValT's Mom - Post Surgery,https://www.cancerforums.net/threads/5296-ValT-s-Mom-Post-Surgery?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Mssue,https://www.cancerforums.net/threads/1904-Mssue?s=3fb1611d76bf1b3b6df22f117ea2b6fe
think i might have breast cancer.,https://www.cancerforums.net/threads/3089-think-i-might-have-breast-cancer?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Zometa Aredia and Fosamax linked to Jaw Bone Loss,https://www.cancerforums.net/threads/1741-Zometa-Aredia-and-Fosamax-linked-to-Jaw-Bone-Loss?s=3fb1611d76bf1b3b6df22f117ea2b6fe
NODULE ON THYROID,https://www.cancerforums.net/threads/697-NODULE-ON-THYROID?s=3fb1611d76bf1b3b6df22f117ea2b6fe
Breast Cancer Survivor!,https://www.cancerforums.net/threads/17533-Breast-Cancer-Survivor!?s=3fb1611d76bf1b3b6df22f117ea2b6fe
